age,sister,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180
70,4154,2,2,1,5,4,5,2,3,1,5,4,4,1,5,4,4,5,3,3,4,1,1,1,2,2,5,1,5,1,2,4,1,2,4,2,4,2,1,1,4,2,4,2,1,4,4,4,1,2,1,2,4,5,2,4,5,4,4,4,4,2,2,2,4,2
30,74528,5,1,5,5,1,4,1,5,5,2,1,5,5,1,1,5,1,5,5,5,5,1,1,1,4,5,1,5,1,1,5,1,1,1,5,1,1,1,5,5,1,5,5,1,2,1,5,1,1,1,5,5,5,1,5,5,5,1,5,1,1,4,2,1,5
40,34746,5,1,5,4,1,5,3,5,2,1,1,1,4,5,3,4,5,4,5,5,3,1,3,3,5,5,4,4,1,4,4,3,3,4,2,4,2,5,5,4,3,3,5,1,5,3,3,1,1,1,3,4,5,1,4,5,5,1,5,1,5,5,4,5,3
60,24618,2,2,4,4,2,2,2,4,2,2,2,2,2,2,2,1,1,2,4,4,2,2,2,2,2,5,2,4,1,5,4,2,1,2,1,2,2,5,2,5,1,1,3,2,5,2,4,1,5,1,2,2,4,1,4,2,1,4,2,1,4,4,1,2,4
30,16286,1,2,2,5,2,2,3,4,1,1,1,1,1,5,2,3,5,1,3,4,1,1,1,1,1,3,1,4,1,4,5,2,1,2,2,2,1,5,2,3,1,1,4,2,2,1,4,1,4,3,3,3,5,1,4,3,3,3,3,2,2,2,4,1,1
40,41004,4,1,2,5,1,1,3,3,2,4,1,1,2,5,3,4,1,1,5,5,1,1,1,3,2,5,1,4,1,4,5,2,1,5,1,2,2,5,2,4,1,4,3,2,5,1,5,1,3,3,3,4,5,1,4,4,4,4,4,1,3,2,2,4,3
60,18786,3,5,4,3,5,1,3,3,4,4,2,4,1,4,5,3,5,2,2,2,4,3,2,4,1,5,1,3,1,5,2,1,3,1,2,4,1,5,3,3,1,1,1,3,4,5,2,1,2,1,4,3,3,1,1,5,2,1,3,2,4,4,2,4,3
70,15666,5,2,4,4,2,1,1,2,2,5,2,1,4,4,4,2,5,4,4,5,2,2,4,2,4,4,1,4,1,2,4,2,1,4,2,5,2,5,5,5,4,1,2,4,5,4,4,1,2,4,4,4,4,2,5,5,4,3,5,2,4,5,4,5,5
30,56293,1,1,4,2,4,1,1,5,1,4,1,1,1,5,4,4,5,1,4,5,4,1,1,1,4,4,3,4,1,1,2,1,1,1,1,1,1,5,1,4,1,1,5,2,4,2,5,1,1,1,4,4,2,1,5,1,2,1,2,1,1,2,1,1,1
40,4597,4,4,1,5,1,1,1,5,1,1,1,1,4,5,1,5,5,1,4,5,1,1,1,1,4,5,1,3,1,4,5,2,2,2,2,4,1,5,1,5,1,1,5,1,4,1,5,1,4,1,1,4,5,1,4,4,2,2,2,2,1,4,2,4,1
30,93048,5,3,5,4,5,4,1,3,4,3,3,4,1,5,5,4,5,4,4,4,3,5,1,3,5,2,4,4,1,4,5,3,3,2,3,2,3,5,5,3,1,4,4,3,4,3,5,1,3,1,4,4,3,1,3,5,5,1,3,4,3,5,4,4,4
70,12253,1,1,4,5,3,1,1,3,2,5,1,4,1,5,1,3,1,4,4,4,1,1,1,1,4,5,1,5,1,4,5,1,1,5,1,4,1,5,1,5,1,3,3,1,5,2,5,1,1,1,1,1,5,1,4,3,3,1,5,5,4,4,5,3,1
30,124295,5,2,4,4,1,2,2,5,4,1,2,4,4,4,3,2,5,2,4,4,4,1,1,1,2,5,3,2,1,2,5,1,1,1,1,1,1,4,1,5,1,1,2,1,4,1,5,1,1,1,1,2,2,1,4,2,3,1,3,1,3,4,2,3,3
30,14702,2,2,5,4,1,1,2,5,1,5,2,2,4,4,1,3,5,5,1,3,5,3,1,3,1,5,5,5,1,4,2,1,1,1,1,2,1,5,4,4,2,1,1,1,4,3,3,1,4,1,4,1,5,1,2,4,1,5,4,1,1,1,1,2,1
90,26678,5,3,5,5,3,5,2,3,5,5,5,5,1,5,5,4,5,4,4,2,4,4,3,4,5,2,2,5,1,2,4,4,4,4,1,5,5,5,2,2,4,2,5,4,4,2,5,3,2,2,5,2,5,4,4,5,2,3,4,2,4,5,4,5,2
80,119982,3,2,5,1,2,3,1,3,4,5,1,4,2,4,4,1,5,1,2,2,1,1,3,4,3,3,1,3,1,5,4,1,1,5,1,5,4,5,1,5,2,3,3,4,5,4,4,3,4,2,5,4,5,1,3,5,5,3,4,2,5,4,2,4,2
40,123810,2,1,3,5,1,3,3,5,2,4,1,2,1,4,1,4,2,2,4,5,2,2,1,1,4,4,4,4,2,2,5,1,1,2,2,4,2,5,1,4,2,2,2,1,4,2,4,1,2,2,1,4,5,1,4,4,4,4,4,2,1,4,2,2,2
90,34548,1,1,3,3,1,3,1,5,2,5,1,4,1,4,1,2,5,3,4,3,1,1,1,3,1,5,1,2,1,2,3,1,3,1,3,3,1,5,1,5,2,1,4,1,5,1,3,1,1,1,3,5,5,1,3,5,5,1,5,1,2,4,5,3,1
50,14854,4,1,1,1,1,1,1,5,4,1,1,1,1,5,4,1,5,1,3,4,4,2,1,2,1,3,1,1,1,4,2,2,1,1,1,2,1,4,2,4,2,1,1,5,5,1,4,1,1,1,4,1,4,1,1,5,1,2,1,2,4,5,1,5,3
80,103968,2,3,4,2,2,5,1,3,5,2,4,4,4,5,5,3,4,5,3,5,4,2,4,2,4,5,4,4,4,5,5,2,2,5,3,2,5,2,5,5,2,2,4,1,5,5,5,4,5,2,5,3,5,4,4,5,5,2,4,1,4,5,3,5,5
40,97096,5,1,4,4,5,4,1,5,1,5,3,1,1,5,4,5,4,1,2,4,1,2,2,3,2,3,1,1,1,4,2,3,2,4,3,5,4,5,2,4,2,2,4,1,4,4,4,4,1,3,4,1,4,5,5,5,5,2,4,5,4,5,4,5,1
40,120375,1,1,5,5,1,1,1,5,3,1,1,2,1,5,1,3,5,1,4,1,2,1,1,1,4,5,1,4,1,2,5,1,1,1,2,1,1,5,2,4,1,1,4,1,5,1,4,1,1,1,1,4,2,1,1,4,4,3,2,1,1,2,1,2,1
70,129681,1,1,2,5,5,5,1,2,4,5,4,4,1,5,3,3,5,2,3,5,4,2,1,3,5,5,1,3,1,3,5,3,4,3,2,5,5,5,3,5,4,4,3,2,4,4,5,5,2,3,5,3,5,5,5,1,1,2,5,5,4,5,3,5,4
50,123378,2,4,4,4,5,2,2,1,2,4,2,2,4,2,2,2,4,2,2,2,1,2,1,3,4,5,2,3,1,2,4,2,1,4,4,2,2,4,1,5,1,1,1,4,5,2,4,1,4,1,4,4,2,2,1,4,2,1,1,1,3,2,4,3,2
60,63457,2,2,2,4,2,1,1,4,2,5,2,2,1,5,2,3,5,4,4,4,2,2,2,2,2,3,3,4,2,3,4,1,3,2,2,2,2,4,3,5,2,2,4,2,2,1,4,2,2,2,3,4,4,1,5,5,3,2,3,2,3,3,3,4,2
40,35169,4,3,2,4,4,3,2,4,4,3,1,2,2,3,4,4,1,1,2,4,4,1,1,1,1,4,1,4,1,2,1,1,1,1,1,4,1,5,1,5,1,1,4,4,4,1,4,1,2,1,1,3,3,1,2,3,1,1,3,1,3,4,1,4,3
30,30738,4,4,5,5,4,5,2,3,3,5,4,4,4,3,5,3,4,3,4,4,3,2,3,3,3,3,5,2,4,5,4,3,4,3,4,4,3,5,4,2,2,4,3,4,4,5,5,5,5,5,4,4,5,4,5,5,4,5,3,3,3,5,3,1,3
30,66222,5,1,5,5,1,5,1,5,4,2,3,5,5,3,3,2,1,2,3,4,1,5,1,1,1,5,4,5,1,5,5,4,1,3,5,5,5,5,3,4,3,2,4,2,2,3,5,5,3,2,5,3,5,2,1,5,5,1,1,5,5,5,5,5,5
80,64881,4,4,5,5,5,5,3,4,5,5,5,5,3,5,3,4,4,2,4,4,4,3,3,4,4,5,4,4,1,4,3,2,4,4,5,5,5,4,3,4,4,4,4,3,4,4,5,3,2,3,4,4,4,5,4,5,5,2,4,5,3,4,4,5,3
50,40134,4,1,4,5,1,1,2,5,2,4,1,4,1,5,1,2,5,5,5,5,1,1,1,1,1,5,1,5,1,4,5,1,1,4,1,2,1,5,4,2,1,1,4,1,2,1,4,1,1,1,4,3,5,1,4,5,4,1,5,4,4,4,4,5,4
70,125421,4,1,4,5,1,5,3,5,3,5,1,5,1,5,5,3,5,1,5,5,3,1,1,5,1,5,1,5,1,5,5,1,2,2,1,5,1,5,1,5,1,1,5,1,5,3,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
50,82974,3,4,5,4,2,3,4,4,4,3,2,4,4,5,4,3,5,2,1,4,4,3,1,2,4,5,4,4,2,4,5,4,2,4,2,4,2,4,2,4,2,3,4,4,5,1,5,1,2,1,4,1,5,4,2,5,2,1,4,2,4,5,1,5,4
40,15312,4,1,5,5,1,4,4,5,1,4,1,2,1,5,4,2,5,1,4,5,1,1,1,1,1,5,1,5,1,1,5,1,1,4,1,1,1,5,1,4,1,1,4,1,4,1,5,1,4,3,1,4,5,1,1,5,1,5,4,1,3,4,1,5,3
70,54587,4,4,5,2,2,4,5,2,3,5,1,4,3,2,4,3,4,1,2,4,4,4,1,2,4,5,1,3,1,1,4,4,2,4,2,1,4,4,5,4,2,4,3,4,5,4,5,2,1,1,4,3,2,5,1,5,5,1,4,2,4,5,1,4,1
40,120133,5,5,5,3,5,3,3,5,5,3,3,5,5,5,5,3,5,5,3,5,5,3,3,3,5,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,5,3,5,1,3,1,5,3,5,3,3,5,3,3,3,3,3,3,3,3,3
40,61170,5,1,1,5,1,3,4,5,1,4,1,1,4,5,1,5,5,1,5,5,4,1,3,1,1,3,1,5,1,4,4,1,3,4,5,4,2,4,3,5,1,4,5,1,5,1,5,1,3,1,3,5,3,1,4,4,4,1,3,1,3,4,1,4,1
60,119227,5,5,5,1,5,5,4,1,5,4,5,2,5,5,4,1,5,4,3,5,1,1,4,3,5,4,4,5,4,4,2,4,5,4,5,5,5,4,5,4,2,2,4,3,5,4,4,1,4,3,5,2,5,2,4,5,5,4,5,4,2,4,2,5,4
70,78567,1,5,1,5,2,4,1,2,1,5,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,1,1,4,5,5,1,5,1,1,1,1,5,1,1,1,1,1,1,1,5,4,4,5,1,1,1,1,1,5,1,4,1
80,82645,4,4,4,5,1,2,5,5,4,5,1,5,4,5,1,3,5,4,5,5,4,2,1,4,5,3,1,4,1,4,5,1,3,2,1,2,1,5,1,5,1,1,5,5,5,1,3,3,3,3,1,4,5,1,5,5,5,1,3,1,4,5,3,5,1
30,114266,2,2,4,4,2,2,5,5,2,5,1,5,1,5,2,2,5,5,5,5,4,2,1,1,2,5,2,5,1,1,5,1,5,4,1,1,1,5,2,5,1,1,2,1,4,1,5,1,1,1,1,5,5,1,5,2,2,4,5,2,5,5,1,5,2
40,66135,5,2,3,4,2,3,2,4,2,2,1,1,5,5,3,5,5,3,4,5,3,1,3,1,3,5,1,3,2,2,4,4,1,2,2,4,1,1,1,5,1,1,1,1,5,3,4,1,1,1,1,3,5,1,3,5,3,2,1,1,4,4,1,1,1
60,128207,4,5,2,4,5,5,2,1,1,5,2,1,1,2,4,2,1,4,3,5,2,4,2,4,5,5,1,4,5,5,4,4,4,2,5,5,4,1,5,5,5,5,4,4,5,5,5,4,5,4,5,2,5,4,5,5,5,1,4,5,4,5,4,5,5
30,40768,4,4,4,4,3,2,2,3,2,2,4,2,4,4,1,2,4,3,1,2,3,2,1,1,2,4,2,3,1,4,5,1,1,3,2,3,1,4,2,4,3,2,1,4,4,1,4,1,1,1,1,1,3,1,3,3,2,1,2,2,4,4,3,4,3
30,62822,5,4,5,5,5,4,2,4,5,5,4,4,4,5,4,5,5,4,4,4,2,5,3,1,4,3,2,4,2,2,4,4,1,2,2,2,4,5,5,5,2,2,3,1,5,1,5,4,1,2,2,5,5,1,3,4,2,1,3,4,4,5,2,5,3
40,45002,2,1,2,2,1,3,1,5,1,2,1,1,1,5,1,2,5,1,2,5,1,1,1,1,2,5,3,5,2,2,2,1,1,1,1,2,1,1,1,4,1,1,4,1,5,2,4,1,2,2,2,2,2,1,2,3,2,2,2,2,2,3,2,2,1
40,82094,2,1,3,4,1,1,3,5,1,4,1,4,1,5,1,1,5,2,5,5,2,3,3,1,1,5,2,4,1,1,4,1,1,2,2,4,1,4,2,4,1,2,5,3,4,1,2,2,2,2,2,2,4,1,5,3,4,2,2,4,3,2,1,4,2
70,96600,5,2,5,2,2,1,1,1,5,2,1,2,5,5,5,1,5,5,5,5,1,1,5,4,2,5,3,2,1,2,5,1,1,1,1,5,1,5,4,5,1,1,5,5,5,5,5,1,4,1,4,2,5,4,5,5,5,2,5,1,5,5,1,5,5
60,74596,2,2,1,2,2,5,2,3,3,5,4,2,5,1,1,4,1,4,3,5,1,1,4,2,2,5,4,5,2,1,5,1,2,5,2,5,1,5,2,3,5,3,5,1,5,1,5,2,5,3,5,2,4,2,5,5,5,5,3,5,3,4,5,3,3
70,127831,4,2,4,5,5,4,4,2,5,4,1,2,3,5,5,5,4,3,3,5,5,1,5,4,5,3,2,1,1,5,4,2,3,5,1,3,5,5,2,5,1,5,3,1,4,3,5,2,2,1,2,5,4,5,4,5,3,1,1,2,4,5,2,4,5
70,75968,3,2,4,4,3,3,2,3,4,2,4,5,3,1,5,3,2,2,3,3,1,3,1,3,4,3,3,3,2,4,3,4,3,3,2,4,4,5,5,5,1,3,4,4,4,4,5,5,4,3,4,3,5,3,4,5,5,3,3,4,2,4,4,4,3
70,56648,4,1,4,4,1,5,4,5,5,5,1,5,5,5,5,4,4,4,4,4,1,4,2,3,4,2,2,4,4,5,5,5,4,4,3,5,4,4,4,5,5,4,4,5,4,4,4,2,4,1,5,5,1,2,4,5,5,5,4,4,5,5,5,5,5
50,27781,5,2,4,5,2,4,1,2,2,4,2,2,4,4,4,4,5,2,2,4,4,1,4,2,4,4,5,5,1,5,5,2,2,2,2,2,1,4,2,5,4,2,2,4,5,2,4,2,2,1,4,4,5,2,2,5,5,2,4,2,4,4,4,5,4
50,10094,3,3,5,2,3,3,4,1,4,5,3,2,1,3,4,3,5,3,3,4,4,3,2,4,1,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,4,3,5,4,3,3,2,1,5,4,3,3,1,4,1,2,1,3,1,5,5,2,4,1
40,111093,4,3,4,4,2,3,3,3,2,2,2,1,4,4,2,4,5,2,4,4,4,2,1,1,2,5,1,5,1,2,1,1,1,4,1,2,1,5,3,5,2,1,4,1,3,2,5,2,1,1,2,5,4,1,4,2,3,3,3,2,2,2,2,2,2
30,28600,5,1,4,5,2,3,1,3,2,4,2,1,5,5,1,5,5,1,5,5,1,1,1,1,2,5,1,5,4,4,5,1,1,2,1,2,1,5,5,5,1,4,2,1,4,1,5,1,1,1,1,1,5,2,2,5,5,1,1,4,4,4,1,5,1
60,128783,1,1,1,4,2,1,1,4,1,1,1,1,1,5,1,3,5,3,4,5,1,1,1,1,1,5,1,2,1,1,5,1,1,1,1,3,1,5,1,4,1,1,4,1,4,1,5,1,1,1,1,1,5,1,4,3,4,4,3,1,2,2,1,3,1
30,79113,5,3,3,4,4,4,2,3,3,4,2,3,3,5,2,2,5,2,3,5,4,2,3,4,5,3,4,4,2,2,5,1,3,2,2,4,1,1,1,4,1,2,2,2,5,2,5,1,4,3,2,3,5,1,2,4,2,2,4,2,4,4,2,3,3
60,130143,4,4,5,3,4,1,1,3,1,1,1,4,4,4,4,5,5,4,4,4,3,1,1,1,4,3,1,4,1,1,5,3,3,4,1,4,1,1,3,5,1,3,3,3,5,4,5,2,1,1,3,5,5,1,3,4,4,3,3,1,5,5,3,5,4
50,47645,5,4,4,5,3,3,2,2,2,4,2,1,4,2,4,3,5,4,3,4,1,2,3,2,1,5,3,5,1,2,4,2,1,3,1,4,4,4,3,5,1,1,4,1,5,4,5,1,1,1,4,2,5,1,4,5,4,4,5,4,5,4,4,4,2
80,73386,2,2,2,4,2,1,2,5,2,4,1,1,1,5,2,2,5,1,3,3,2,2,1,2,2,5,2,2,1,2,4,1,2,2,2,2,4,4,1,4,2,2,2,4,1,2,3,2,2,1,1,1,5,2,4,5,2,4,4,2,4,5,4,4,4
30,55355,2,1,5,5,1,1,5,5,4,1,1,2,1,5,1,5,5,1,5,5,4,1,1,1,1,5,2,5,1,1,5,1,1,1,1,1,1,5,1,5,1,1,5,1,4,1,5,1,1,1,1,5,5,1,5,5,5,1,5,1,5,4,1,4,4
30,75830,4,2,4,5,4,2,2,3,2,5,2,2,3,4,2,1,4,4,5,5,2,1,2,1,2,4,4,2,2,4,4,2,2,4,2,2,2,5,2,4,2,3,4,2,5,2,5,2,1,2,2,2,5,1,4,4,2,2,2,2,3,2,2,2,3
50,55890,1,1,5,1,1,5,3,3,4,5,3,1,1,4,4,5,3,2,1,4,1,1,1,1,4,5,1,5,1,1,1,1,1,1,1,4,1,5,3,4,1,1,5,1,5,4,4,1,1,1,4,1,5,1,1,4,4,4,1,2,1,5,5,4,4
30,27350,1,3,1,3,3,3,3,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,1,3,1,1,1,3,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1
50,10395,4,2,2,4,2,2,4,4,1,2,1,1,4,1,2,3,4,1,4,5,1,1,1,1,1,5,1,5,1,2,4,2,2,2,1,2,2,4,2,4,2,1,5,1,2,1,4,1,1,1,1,4,4,1,4,2,2,2,4,3,2,2,1,4,2
70,83333,5,1,2,3,1,3,3,5,2,5,1,4,3,1,3,4,4,4,5,4,1,3,2,1,4,4,1,5,4,4,2,2,2,2,1,2,4,5,2,5,4,3,4,1,5,1,2,1,4,1,4,2,5,1,5,5,4,4,5,4,4,4,4,2,1
30,55680,4,4,4,4,4,2,1,3,2,4,2,2,2,3,2,4,4,1,2,4,2,2,3,2,2,3,2,3,1,4,4,2,3,4,4,4,2,4,2,4,2,3,3,2,4,4,2,4,2,2,2,4,5,1,2,1,5,1,4,1,2,4,2,4,3
60,9026,5,4,3,3,2,3,4,3,4,2,1,3,4,1,2,3,3,4,3,3,4,1,2,1,4,4,3,2,1,2,2,2,2,3,1,3,1,5,3,3,1,3,2,3,1,1,3,3,1,1,4,4,4,2,3,4,3,4,3,2,3,4,4,3,3
60,104550,3,1,3,5,1,1,3,3,1,3,3,1,1,1,1,3,5,1,5,5,1,1,1,1,1,5,1,3,1,3,5,1,1,1,1,1,1,5,1,3,1,1,1,1,3,1,1,1,1,1,1,1,5,1,5,3,3,1,5,1,3,5,1,1,1
70,40847,4,4,5,2,1,4,1,3,4,5,5,4,4,4,3,1,5,2,4,4,3,2,3,2,5,3,2,4,1,4,5,1,1,4,2,5,5,5,1,3,1,3,3,1,5,4,5,1,5,3,5,2,5,2,3,5,4,5,3,4,3,3,4,3,3
40,98792,5,4,1,1,2,1,2,4,1,1,2,1,2,5,1,3,5,2,5,5,1,1,3,1,1,4,1,3,1,2,4,2,1,2,2,2,1,1,2,4,1,1,5,1,2,1,4,1,1,3,4,5,5,2,4,3,2,4,3,1,2,3,2,3,3
60,76737,4,2,4,4,4,2,1,5,2,4,2,2,2,4,2,2,4,1,1,2,1,4,1,2,4,5,1,1,5,3,4,1,1,4,1,4,1,5,2,5,4,1,2,2,5,4,2,1,2,1,4,4,2,1,4,5,2,2,1,4,2,2,4,2,1
30,92406,4,1,5,5,1,1,2,5,2,4,1,4,1,5,2,5,4,4,5,5,4,1,1,1,2,5,2,5,1,5,5,1,1,1,2,2,1,5,1,5,1,1,5,1,1,1,5,1,1,1,1,2,5,1,2,4,2,2,5,5,1,4,1,2,2
50,55008,5,1,5,3,2,4,3,5,5,5,1,4,5,2,4,4,3,4,3,3,1,1,1,5,3,3,1,5,1,5,1,4,4,1,5,2,2,3,5,4,5,5,4,5,5,2,5,3,4,3,2,4,4,5,3,5,4,1,3,4,3,5,4,5,5
50,43149,5,2,4,4,3,5,4,3,4,4,3,4,4,4,4,4,4,3,3,4,3,2,3,4,3,4,3,3,2,4,4,2,2,2,2,4,4,4,4,4,4,2,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,3,3,4,3,4,5,5,2
80,99031,3,4,1,4,3,5,1,3,2,2,5,4,1,4,5,1,5,2,1,3,1,1,2,4,2,3,3,3,3,4,1,3,3,1,3,1,4,5,5,3,4,1,3,1,5,3,3,1,1,3,3,3,1,2,2,1,1,1,3,4,3,5,3,3,1
40,54679,2,4,3,5,3,3,5,5,1,1,2,1,1,5,1,5,5,1,5,5,4,2,4,1,4,2,2,5,1,1,5,2,3,1,1,1,1,5,4,5,1,3,5,4,5,1,5,1,1,5,2,5,5,1,5,1,2,3,4,1,2,4,2,2,1
30,74001,4,4,5,5,5,4,1,1,3,1,4,4,2,4,2,2,5,3,2,4,1,1,1,1,4,4,4,4,1,4,4,1,3,1,4,4,3,5,5,5,1,3,4,4,4,3,5,2,2,1,4,4,5,1,4,4,5,3,3,2,2,4,4,4,4
20,13983,5,4,5,5,3,3,3,5,2,2,4,2,2,5,2,3,5,2,3,5,4,1,1,1,4,5,5,5,3,3,4,2,1,2,1,2,2,5,1,4,1,1,4,1,2,2,4,3,4,2,2,2,5,4,4,4,5,1,3,3,3,4,4,4,3
50,37699,5,1,5,5,1,4,1,2,1,1,1,1,5,5,2,1,1,1,1,5,4,1,1,1,4,4,1,5,1,2,1,1,1,5,1,5,5,5,1,5,1,1,5,1,5,5,5,1,1,1,1,5,5,1,1,1,1,1,3,1,1,1,4,5,1
80,62464,5,1,5,2,1,5,1,5,5,5,4,4,5,5,5,1,4,5,4,5,3,2,1,4,3,5,4,4,2,5,5,4,4,4,5,5,2,4,5,5,2,2,5,5,5,5,5,1,5,3,2,1,5,2,4,5,5,5,4,2,5,5,4,5,4
60,43285,4,1,4,5,1,2,5,5,4,5,1,4,1,5,4,5,5,4,5,5,2,1,1,1,1,5,2,5,1,5,5,1,1,2,1,2,1,5,4,5,1,1,5,1,5,1,5,1,1,1,5,5,5,1,5,5,4,5,5,1,4,5,4,4,4
30,78948,4,1,2,5,1,4,1,5,1,5,1,1,1,5,4,4,5,4,4,2,1,1,1,1,2,5,1,4,1,1,5,4,1,2,1,1,2,5,1,4,1,1,1,1,5,1,4,1,1,1,1,1,4,1,4,5,4,1,5,1,1,2,1,1,1
70,9413,2,1,2,4,4,5,1,3,4,5,4,4,4,4,4,2,4,2,2,4,2,2,2,2,2,4,4,2,2,5,4,2,4,4,4,4,4,4,5,4,4,4,2,2,4,5,5,4,4,4,4,4,5,4,4,5,5,2,5,4,2,2,5,5,4
50,124767,1,1,1,5,1,1,3,3,4,1,1,1,1,5,4,4,4,1,5,2,1,1,1,1,4,5,1,2,1,1,2,3,2,4,1,1,1,5,1,5,1,1,5,4,5,4,4,1,1,1,4,4,4,1,4,4,1,1,1,1,4,1,1,1,1
80,2537,4,1,2,4,2,1,1,1,4,4,1,2,2,5,1,4,5,1,4,4,4,2,2,2,2,5,4,4,4,4,3,3,3,4,2,4,2,5,2,5,2,3,1,1,5,2,4,1,4,1,2,4,1,1,2,5,3,2,3,1,4,4,4,4,4
50,109926,4,1,3,4,2,1,2,3,3,1,1,1,2,1,2,2,1,2,5,1,4,1,1,1,5,5,4,5,1,5,5,1,1,5,2,2,1,5,2,5,2,5,5,2,5,4,5,1,4,4,5,5,5,1,5,5,4,1,3,2,5,5,4,5,1
50,82679,2,1,4,4,2,1,2,4,2,3,1,4,2,5,5,1,4,2,2,3,1,2,2,2,1,4,2,4,1,2,4,2,2,2,1,4,2,5,1,2,2,2,2,2,5,2,3,1,1,2,4,2,5,1,4,5,2,4,4,1,5,4,3,2,4
30,38817,2,2,2,2,1,1,1,3,2,4,1,1,2,5,4,3,5,4,4,4,1,2,1,1,1,5,1,4,4,4,4,1,1,2,1,4,5,5,1,1,1,1,4,1,5,4,4,2,4,1,4,4,5,1,1,5,1,4,4,4,3,4,2,4,3
40,96707,4,1,3,3,1,3,2,5,2,3,1,2,3,5,2,5,5,3,5,5,5,2,3,2,3,3,3,4,1,4,4,2,1,2,1,3,1,5,3,4,1,1,3,1,1,2,3,1,4,3,4,3,5,2,4,3,3,3,4,1,3,3,2,3,3
60,83516,5,5,5,4,5,2,4,2,5,1,1,1,2,4,4,5,5,4,5,4,4,1,2,1,1,4,4,5,2,4,5,1,4,1,2,4,5,5,2,5,2,1,4,5,5,1,4,1,5,1,4,1,5,1,4,5,4,4,4,2,5,5,4,5,4
30,129203,3,3,1,5,1,1,1,5,1,4,5,1,1,5,1,2,1,5,3,5,1,1,1,1,1,5,1,4,1,4,5,3,1,1,1,4,2,3,1,4,1,1,4,1,5,1,5,1,1,1,1,4,3,1,3,3,5,1,1,4,3,2,2,4,1
60,15431,5,1,1,2,1,1,1,1,1,2,1,1,4,5,1,5,5,4,5,5,1,2,1,1,5,5,1,4,2,2,5,1,1,2,2,5,5,5,5,5,1,2,5,1,5,1,1,1,2,1,4,1,5,1,5,5,4,4,1,2,5,5,2,1,5
30,116124,4,1,3,5,1,4,3,5,1,1,1,2,5,5,1,2,4,4,5,5,4,1,1,3,1,5,1,5,1,4,5,1,1,1,1,1,1,5,3,5,1,1,4,1,2,1,4,1,4,1,4,2,4,1,5,4,2,2,4,4,3,4,2,3,2
50,105540,2,1,1,5,1,4,1,5,1,4,1,1,3,5,1,5,5,3,5,3,1,5,1,2,5,1,1,1,2,4,1,4,3,5,3,1,5,1,1,3,3,3,4,3,3,4,4,1,5,5,1,3,3,3,2,3,3,3,3,5,4,1,5,1,4
90,107263,1,2,1,1,2,1,2,1,1,1,2,1,3,1,1,3,2,1,3,1,2,2,2,1,2,1,2,1,2,2,1,2,2,3,2,1,3,1,1,3,1,1,1,2,1,1,1,3,2,2,1,1,1,2,1,1,1,1,3,3,1,1,1,1,3
60,109040,4,5,5,4,5,5,2,1,5,5,3,5,4,5,4,3,2,5,4,2,5,3,2,4,1,5,4,3,4,5,4,4,2,3,4,5,5,1,3,2,5,3,2,3,4,3,5,3,1,2,5,3,3,3,2,5,4,4,1,4,4,5,2,4,1
70,95254,5,2,5,4,4,2,3,5,5,2,1,4,4,5,3,3,5,4,3,3,4,1,1,3,3,5,4,5,1,2,4,4,4,2,4,5,5,4,2,5,3,5,5,5,4,2,5,1,5,3,4,3,4,1,3,5,5,5,5,1,3,2,2,4,4
60,128019,5,4,2,4,5,5,1,3,1,5,5,4,1,4,4,3,5,4,5,5,1,4,3,2,2,4,1,3,2,5,5,1,1,3,2,4,5,5,5,3,1,1,4,5,5,2,2,1,1,1,2,3,4,5,2,5,5,2,4,2,2,5,1,5,4
40,83548,4,1,5,4,1,1,3,5,4,2,1,4,3,5,2,5,5,2,4,5,2,1,1,1,1,5,3,5,1,4,5,1,1,2,2,4,1,5,1,5,1,1,2,1,1,1,5,1,1,1,3,4,5,1,5,1,2,1,5,2,1,1,1,2,1
60,86371,1,4,5,4,5,2,1,4,4,4,2,2,1,4,2,2,4,1,1,4,5,2,1,2,1,3,2,1,2,2,1,1,1,2,2,3,2,5,2,4,1,1,2,2,4,2,5,1,1,1,4,2,5,2,2,3,5,2,3,2,5,4,4,5,3
30,69653,2,1,3,4,1,4,2,5,4,1,1,2,3,5,2,3,5,3,4,5,3,2,1,1,3,5,4,5,1,2,5,1,1,3,2,2,1,4,2,5,2,3,5,2,5,3,4,1,4,2,3,3,3,1,5,5,5,3,3,2,3,3,4,3,4
