age,sister,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180
40,86050,2,1,4,4,2,2,3,5,1,2,2,3,3,5,2,4,5,1,2,5,3,1,1,1,4,5,2,5,1,4,5,1,1,4,4,2,2,5,4,5,1,1,4,1,5,4,4,2,1,1,4,4,5,1,4,5,5,2,1,4,2,5,2,5,2
60,44647,5,2,5,4,4,5,3,3,5,5,5,4,5,5,5,4,5,5,5,4,3,3,1,5,2,5,2,5,1,5,5,2,1,2,4,5,5,5,5,5,5,2,5,5,5,5,5,4,1,1,5,4,5,2,5,5,5,2,4,4,2,4,5,5,2
50,105577,1,3,3,2,4,2,2,1,2,3,1,1,1,5,1,2,5,4,4,5,1,1,2,1,1,3,1,4,2,4,5,3,1,1,1,4,1,1,1,5,2,1,5,1,5,2,3,1,1,1,3,1,5,1,4,4,2,1,3,2,4,5,4,4,2
80,106267,5,5,5,5,2,4,5,5,5,5,5,5,5,5,2,4,5,5,5,5,2,5,5,2,5,5,4,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4
80,126474,3,3,5,5,5,5,1,3,4,5,4,5,1,5,5,2,5,5,4,5,5,4,1,2,2,2,5,4,4,5,4,3,5,3,4,5,5,5,4,5,5,5,5,4,5,5,5,3,1,1,5,4,5,5,2,5,5,2,5,2,5,5,5,5,5
60,104473,5,2,4,4,2,3,1,4,2,5,4,5,4,5,4,3,2,3,2,4,5,1,3,1,5,3,5,4,1,4,4,4,4,5,1,2,1,5,1,5,1,1,1,4,5,3,3,1,1,1,2,4,2,1,4,5,1,1,3,1,3,4,1,1,3
60,73409,5,1,5,1,4,3,2,5,2,1,1,2,5,5,4,4,5,5,3,5,1,1,1,1,1,4,1,5,1,1,3,1,1,1,1,4,3,5,5,5,1,2,5,1,5,1,5,1,1,2,1,1,5,1,5,5,1,3,3,5,5,5,4,5,4
40,101757,5,1,4,5,2,2,2,4,3,1,5,4,2,5,2,4,5,2,4,5,4,5,1,2,5,4,4,5,1,2,2,4,1,2,4,4,1,5,1,4,2,4,4,4,5,3,5,4,1,3,4,4,5,1,4,5,5,1,1,2,3,4,4,4,3
50,90012,4,4,1,5,3,1,2,4,2,4,1,4,1,1,1,3,5,2,4,1,5,1,1,1,1,1,4,5,3,1,5,4,1,1,5,5,2,5,1,5,1,1,2,1,5,2,2,1,1,3,4,4,5,1,4,1,5,1,5,1,3,5,4,5,4
60,8556,4,2,4,4,4,5,2,3,4,4,4,4,4,5,4,3,4,1,4,5,5,1,1,1,2,5,4,4,2,5,4,2,5,3,5,2,3,5,3,5,2,3,5,1,5,2,5,1,1,2,5,4,5,2,2,5,2,4,3,1,3,5,5,5,3
50,67707,5,3,5,4,2,3,2,3,4,5,3,2,4,5,2,4,5,1,3,4,1,1,2,1,3,4,2,3,1,4,4,2,4,1,1,5,2,5,3,5,2,1,5,3,5,3,5,3,1,1,2,4,5,1,4,5,2,3,2,2,2,3,3,5,2
50,15133,4,3,2,1,1,5,2,2,5,5,5,5,5,5,5,4,5,1,3,5,4,3,3,4,4,5,5,2,1,4,1,2,1,2,3,5,1,3,2,2,1,3,4,1,5,5,5,1,5,1,5,2,4,3,5,5,5,5,5,4,4,5,4,5,3
60,85703,1,2,3,4,5,2,2,3,4,4,2,4,1,5,4,4,5,2,1,4,4,2,1,3,4,5,4,4,1,4,4,1,3,4,1,4,2,5,1,4,3,1,3,2,5,2,4,1,2,1,2,4,5,2,4,5,1,2,4,2,5,4,2,4,3
30,124283,2,1,5,5,1,3,3,5,1,2,1,1,1,5,3,4,5,1,4,4,3,1,3,1,3,4,3,4,1,3,5,2,1,1,1,3,1,5,1,5,1,3,4,1,2,1,4,1,4,5,2,5,3,1,4,1,3,3,3,1,1,2,1,1,1
50,41956,4,3,4,4,3,2,1,4,5,5,3,4,1,5,4,2,3,5,5,5,4,1,1,1,2,5,1,5,2,5,5,1,3,3,3,5,2,5,3,4,2,2,4,4,5,2,5,1,1,1,4,5,5,1,4,5,5,1,5,1,3,5,4,5,4
30,26558,2,1,2,2,1,2,2,5,2,2,1,1,2,5,1,2,4,2,2,1,4,2,2,2,4,5,2,2,2,2,4,2,1,2,4,2,2,5,2,4,2,2,4,2,1,2,5,2,2,2,4,2,4,1,4,5,2,2,2,2,4,5,4,5,4
60,46906,4,2,5,5,5,2,1,4,1,5,2,2,2,5,5,4,3,1,1,4,2,1,1,1,1,2,1,1,1,5,5,1,4,1,1,4,1,5,4,4,1,3,1,4,5,4,5,1,5,1,5,4,5,5,4,5,2,1,2,4,1,4,2,5,1
50,14569,4,1,3,2,1,1,3,3,3,3,3,3,2,2,3,2,4,3,3,3,1,4,2,3,3,3,1,2,1,3,2,1,1,2,1,3,3,3,2,1,3,3,5,2,3,1,3,3,2,3,3,2,4,1,5,3,4,4,3,1,3,3,2,4,3
70,34574,1,1,1,5,1,1,1,5,1,1,1,1,1,5,1,4,5,1,5,5,4,1,1,1,1,5,1,5,1,2,5,1,1,1,1,4,1,5,1,5,1,1,5,1,1,1,3,1,1,1,1,2,2,1,5,1,2,1,4,1,5,5,1,2,1
60,26286,4,5,4,4,3,5,3,3,4,5,5,4,4,4,4,4,5,5,4,4,2,4,3,1,2,3,3,4,2,1,1,3,2,2,5,4,4,5,5,3,2,2,3,4,5,3,4,4,4,2,5,5,5,5,2,5,5,4,4,5,3,4,4,4,4
30,62433,2,1,2,2,1,1,2,5,1,3,1,2,1,5,1,4,5,4,5,5,3,1,1,1,2,4,4,5,2,2,5,2,1,1,1,2,1,5,1,5,1,1,4,1,5,1,4,1,1,3,4,4,4,1,5,4,2,2,3,1,4,4,2,4,2
60,101697,1,2,3,5,1,3,1,3,5,5,5,2,4,5,5,5,5,1,5,5,5,1,3,3,1,3,3,5,3,4,4,2,3,5,5,5,2,5,5,5,1,5,5,1,5,2,5,4,5,1,5,5,5,1,5,5,1,3,4,4,5,5,5,5,2
50,89096,1,1,5,5,5,4,1,5,1,5,5,1,1,5,1,4,5,4,5,5,1,1,1,1,4,5,1,5,1,5,5,1,1,4,5,5,5,5,5,5,1,5,5,1,5,4,5,1,4,1,4,4,5,5,5,5,5,1,5,1,5,5,5,5,5
30,101262,1,1,3,2,1,3,2,5,1,5,1,1,1,5,1,3,4,4,3,4,3,2,1,1,5,3,1,3,1,1,5,3,1,1,3,1,1,5,1,1,4,1,3,1,4,3,1,1,1,1,3,2,3,1,2,1,2,5,5,1,3,4,1,4,2
30,7706,4,4,4,4,4,2,2,4,2,4,4,1,4,4,4,4,5,1,4,5,1,1,4,1,4,4,1,4,1,4,5,1,1,2,1,4,2,5,3,4,2,4,4,2,4,1,4,2,1,1,4,4,4,2,2,2,1,1,4,4,4,5,4,4,2
40,41918,5,2,2,5,4,3,3,3,1,2,3,4,2,4,3,5,4,3,3,4,1,1,3,1,1,3,1,5,1,3,1,3,3,1,3,3,2,4,3,1,1,1,5,3,5,1,2,3,1,3,3,3,2,1,4,5,2,1,3,4,3,4,1,2,3
50,57234,5,5,3,5,1,3,3,5,3,4,1,1,3,5,3,4,4,3,1,5,1,1,1,1,3,3,1,5,1,1,5,1,1,1,1,1,1,5,1,5,1,1,1,1,5,1,5,1,1,1,1,4,3,1,1,3,1,5,5,3,3,2,1,1,1
80,62263,3,2,4,4,1,4,1,1,4,5,1,4,4,5,1,3,4,3,5,4,4,1,1,4,5,5,2,4,1,4,5,2,1,5,2,5,4,1,3,5,3,3,5,2,5,1,5,3,2,1,5,4,5,2,5,5,3,4,3,5,5,4,5,5,5
40,42914,4,1,4,5,1,3,2,5,1,5,2,4,4,5,2,2,5,5,5,4,1,1,2,2,4,4,1,5,2,4,5,2,5,2,2,5,2,2,1,5,1,2,4,2,5,1,5,1,1,1,5,2,4,1,2,4,5,4,4,2,4,4,4,5,4
30,91405,5,1,3,2,1,3,1,5,2,4,2,5,4,5,2,3,4,2,5,4,1,3,1,1,2,5,1,2,1,5,5,1,3,3,2,4,2,5,3,5,1,3,2,1,5,2,3,2,1,1,4,4,4,1,5,4,3,3,4,2,2,2,5,2,2
50,125370,4,1,3,2,1,3,2,1,3,1,1,4,1,5,1,5,5,2,5,4,5,1,1,1,1,3,4,4,1,1,4,1,1,1,1,1,1,1,3,4,1,1,4,1,2,1,4,1,1,1,1,4,4,1,5,5,1,1,1,1,1,4,1,4,1
30,68999,2,5,3,1,2,1,1,3,1,5,1,1,4,5,1,2,4,4,5,2,1,2,1,2,5,4,1,4,2,2,4,1,1,1,1,1,1,5,5,4,1,1,1,4,1,1,4,1,1,1,4,4,1,1,2,1,5,5,3,1,4,2,1,4,4
80,7950,4,5,4,5,4,5,1,4,4,5,5,4,5,5,5,5,5,4,4,4,1,1,1,1,4,4,4,4,2,5,5,2,4,2,2,5,5,5,2,5,4,1,1,4,5,4,5,5,5,1,5,5,5,1,2,5,5,5,5,5,3,5,5,5,4
30,35344,3,2,4,4,2,3,1,5,3,1,2,1,1,5,4,2,4,2,4,5,4,1,1,1,2,4,1,4,1,4,5,1,1,3,1,3,1,5,1,3,1,2,3,1,1,1,3,4,4,1,4,3,4,1,4,5,5,1,3,1,4,5,2,2,2
50,100840,4,1,4,4,1,2,4,3,2,4,2,4,2,5,3,3,5,4,2,3,2,2,2,2,5,4,2,3,1,4,4,2,2,3,2,4,1,5,4,4,4,4,3,4,4,2,4,4,4,2,3,3,4,2,3,5,5,4,4,5,4,4,5,5,4
50,23175,1,2,4,5,1,5,1,5,2,2,4,1,5,4,5,4,5,5,4,4,5,1,3,3,2,1,5,5,1,5,5,2,1,1,5,5,5,5,3,5,1,1,5,1,5,1,5,5,5,1,5,5,5,1,5,5,5,5,5,1,3,5,5,5,5
30,84809,4,1,3,5,1,1,3,5,1,3,1,1,4,5,1,4,5,1,5,5,1,1,1,1,1,3,1,5,1,2,5,3,1,1,1,1,1,5,1,5,1,1,4,1,3,1,5,3,1,4,3,5,3,1,3,3,1,1,3,1,1,1,1,1,1
30,34500,3,4,2,4,1,2,2,3,2,2,1,2,1,1,1,4,4,3,2,2,2,1,1,1,2,5,1,4,1,4,4,1,3,2,1,2,1,5,1,5,2,2,2,1,5,1,2,2,1,2,4,2,4,1,3,4,1,2,4,2,4,4,2,4,3
40,35325,2,2,3,4,2,1,1,5,3,4,1,3,1,4,1,2,4,1,1,4,4,2,1,2,2,5,4,2,1,2,2,1,1,3,2,2,2,5,2,3,1,1,1,1,4,1,4,1,2,1,3,3,4,1,1,5,2,2,2,2,2,3,2,3,1
70,59992,4,1,4,5,4,5,2,5,1,1,1,1,4,5,4,1,3,4,1,1,1,1,2,1,4,5,1,3,1,2,5,1,4,1,1,4,1,5,1,4,1,1,5,4,4,1,4,1,1,2,4,4,3,1,5,3,2,1,4,4,1,4,2,1,1
30,124343,4,1,3,2,2,1,2,5,1,3,1,1,1,5,1,4,5,1,4,5,2,1,1,1,1,4,3,4,2,1,5,2,1,2,1,2,2,5,2,5,1,1,4,1,5,1,5,1,1,4,1,2,5,1,4,4,5,1,4,1,2,2,1,4,2
30,31606,4,2,2,5,2,4,1,5,2,1,1,2,4,5,3,2,5,2,4,4,1,1,2,1,4,3,1,5,1,1,5,1,1,2,1,2,1,5,1,4,2,1,4,2,1,1,5,1,1,1,2,4,5,1,2,2,2,5,1,1,2,3,2,1,1
40,124582,5,3,1,5,1,1,1,5,1,3,1,3,5,5,1,3,5,1,5,5,1,1,1,1,1,5,1,5,1,3,5,1,1,1,1,1,1,5,1,3,1,1,5,1,5,1,5,1,1,3,3,3,3,3,5,5,3,3,3,1,3,3,3,3,3
80,28983,5,1,2,3,1,1,3,3,1,4,1,1,1,5,1,3,5,1,1,5,1,1,1,1,1,5,1,1,1,3,3,1,1,1,1,5,1,5,1,3,1,1,3,1,5,1,5,1,3,1,3,1,3,1,1,5,1,1,1,1,1,3,1,5,1
30,605,4,1,5,4,1,1,2,4,4,2,1,4,3,1,2,2,5,3,5,5,4,1,3,1,4,4,4,5,2,4,5,4,1,1,1,2,3,5,2,1,1,1,4,2,4,1,4,1,1,1,3,5,4,1,4,1,1,4,1,4,5,4,1,3,3
60,4220,5,2,5,4,2,4,2,3,2,4,1,1,4,5,4,4,5,4,5,4,4,1,1,1,4,5,3,2,1,4,5,1,2,1,1,2,4,5,4,5,5,4,4,2,3,1,3,3,1,1,3,5,3,1,5,1,3,1,3,1,5,4,2,2,1
60,86577,5,2,4,4,2,1,1,4,5,5,1,1,5,5,2,2,5,2,5,5,5,1,3,2,4,5,4,2,2,2,1,1,1,4,2,2,1,5,2,2,1,4,4,1,4,4,5,1,1,1,2,1,4,1,5,5,2,5,5,2,2,5,1,5,5
50,85481,5,2,4,5,1,3,1,5,4,5,1,4,1,5,1,2,5,4,4,5,1,1,1,1,3,5,1,4,2,1,5,2,1,2,2,5,1,5,1,5,1,1,5,1,5,1,4,1,5,1,1,1,5,1,5,5,5,1,3,2,5,5,1,5,3
60,88670,2,2,3,1,4,2,1,4,3,4,4,2,1,4,4,2,2,4,3,4,3,2,3,2,3,3,3,2,4,4,4,5,1,4,4,4,1,4,1,4,1,3,3,2,4,4,4,3,1,4,4,3,5,1,4,5,4,3,3,1,3,4,3,3,3
70,64960,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,4,1,1,4,2,4,1,2,4,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,72981,4,1,3,4,1,2,1,5,3,2,5,3,4,4,4,3,4,4,2,4,5,5,5,4,2,4,4,5,1,2,2,1,1,4,2,5,2,5,4,4,1,3,4,2,5,2,5,1,5,1,4,2,5,1,4,2,1,3,4,1,3,5,4,5,2
60,6386,5,1,1,1,1,5,1,5,5,5,2,5,2,5,5,4,5,4,5,5,4,1,2,5,5,4,1,5,1,4,5,4,4,5,5,5,5,5,1,5,4,4,5,4,5,5,5,2,2,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4
50,51482,1,2,5,5,1,4,1,1,1,5,1,2,1,5,1,5,5,1,3,5,1,5,3,4,1,4,1,5,1,2,4,3,1,4,2,2,2,3,5,4,1,1,4,4,4,2,5,1,2,2,4,4,5,1,4,5,5,2,1,1,3,4,2,3,1
70,69112,5,5,5,1,5,5,1,2,3,5,1,2,3,1,5,3,5,2,4,5,1,1,2,3,4,2,2,2,1,2,1,2,2,3,4,5,5,4,4,4,5,2,4,1,5,2,4,1,1,4,5,5,5,2,2,5,4,3,2,5,5,5,2,5,3
60,28236,2,1,3,5,1,1,2,5,1,5,3,2,1,5,3,1,4,4,3,4,1,1,1,3,4,4,1,5,1,4,2,1,3,3,3,4,3,4,2,5,3,1,4,1,5,3,5,1,1,1,4,4,4,1,4,4,5,5,3,4,3,4,2,4,3
30,12438,3,4,5,4,3,2,2,4,2,5,5,4,3,3,3,2,5,4,2,3,3,1,3,2,4,3,4,3,3,4,3,3,1,4,2,4,2,5,2,2,1,3,2,2,5,3,3,2,2,2,3,3,5,2,1,4,3,2,2,3,3,4,4,3,2
30,612,1,1,5,5,1,2,1,5,2,2,1,1,1,5,4,4,2,4,4,5,1,5,3,2,5,3,1,4,1,4,5,3,4,4,2,3,2,2,1,5,1,1,5,1,5,1,5,1,4,1,2,3,5,1,4,1,4,2,1,4,4,4,4,5,1
40,17661,2,1,3,1,1,5,4,5,1,4,1,1,2,5,4,5,5,4,5,5,1,1,1,1,4,5,1,5,1,1,5,1,1,1,1,1,1,5,4,5,1,1,5,2,5,1,5,1,4,4,1,4,5,1,4,5,3,1,5,1,4,4,1,2,3
30,58431,4,1,4,5,1,1,1,5,3,5,1,2,4,2,2,4,5,2,2,5,1,1,1,1,2,5,1,4,1,2,4,1,1,4,2,5,2,5,1,5,5,2,5,1,5,3,5,1,1,1,1,2,4,1,4,4,4,2,4,2,4,5,4,5,3
60,92863,5,5,1,4,5,5,4,3,4,5,3,5,1,5,5,1,5,5,4,3,1,2,1,1,4,3,1,5,1,5,5,3,1,3,1,4,2,4,3,5,4,3,4,4,4,2,4,3,4,1,5,3,5,1,4,3,5,4,3,1,4,5,5,5,5
30,103257,2,1,5,5,1,1,3,5,4,1,1,2,2,5,1,5,5,1,4,5,2,1,1,1,2,4,1,1,1,1,5,1,1,4,1,4,1,5,2,4,1,1,4,1,4,1,5,1,1,5,3,4,4,1,4,4,2,2,4,2,2,4,4,2,1
70,41489,5,2,5,5,1,1,3,4,4,3,1,4,3,5,5,3,5,5,5,5,5,2,1,1,5,5,3,5,1,1,5,1,3,3,1,3,2,4,2,5,3,1,3,2,5,3,5,1,4,1,5,3,3,2,3,5,4,3,3,1,3,5,3,5,3
60,12637,4,1,4,5,4,1,1,4,4,5,1,4,2,5,1,1,5,2,3,2,4,1,1,1,2,5,2,5,4,2,5,1,1,4,1,4,1,5,2,4,2,1,2,1,5,1,2,1,1,1,1,1,5,1,4,5,5,2,1,4,4,4,2,2,1
40,117207,5,4,4,5,4,1,2,5,2,2,1,2,5,4,1,5,5,1,2,5,4,1,1,1,1,5,1,5,1,1,5,1,1,4,1,4,2,5,1,5,1,1,2,4,5,1,5,1,4,1,1,5,5,1,4,4,2,5,4,1,4,2,1,2,1
30,114047,4,2,2,4,2,3,2,4,2,3,2,1,4,4,2,4,3,4,2,4,1,2,1,1,4,3,2,4,2,2,4,2,1,2,3,2,3,4,2,4,1,2,4,2,4,2,4,3,4,2,4,4,4,2,4,3,4,2,4,1,3,4,4,3,4
30,113201,4,1,4,4,1,3,1,1,3,4,2,2,4,5,1,3,4,2,4,4,1,1,1,1,3,5,2,4,1,2,5,1,1,3,2,3,3,5,5,5,2,3,4,1,4,5,5,2,1,3,2,4,5,4,4,5,5,3,3,2,3,4,1,4,3
40,114045,4,1,1,4,1,1,3,4,1,4,1,1,1,5,1,5,4,1,3,5,4,1,3,1,4,5,4,2,1,2,2,1,1,2,1,2,1,5,1,5,1,1,3,5,4,3,5,1,2,1,4,4,5,1,3,4,1,2,2,1,1,4,1,5,3
30,73489,4,1,4,5,1,1,1,5,4,3,1,5,3,5,1,5,5,4,5,5,1,1,1,1,1,5,3,4,4,2,5,1,2,1,1,2,1,3,1,5,1,1,5,1,2,1,4,1,1,1,4,4,5,2,3,5,2,4,5,2,3,5,1,5,3
70,18529,4,1,4,5,2,2,1,5,3,5,4,4,2,1,5,2,3,4,4,3,5,1,1,1,4,5,5,5,1,1,1,1,3,4,4,5,4,4,2,5,4,1,3,4,5,4,5,3,3,5,4,3,5,5,3,5,5,5,5,5,4,4,5,5,3
40,1618,5,1,2,5,1,1,4,5,1,1,1,2,4,5,1,2,5,4,4,5,1,1,1,1,1,5,4,4,1,1,5,1,1,1,1,4,1,5,1,5,1,1,5,1,5,3,4,4,4,4,4,4,4,2,4,5,1,5,4,2,3,4,4,2,3
30,82945,4,1,3,5,2,2,3,5,1,1,1,1,4,5,1,5,5,1,3,5,2,1,1,1,1,5,1,5,1,2,5,1,1,1,1,1,1,5,1,5,1,1,3,1,1,1,3,1,1,1,1,3,5,1,4,3,2,2,3,1,3,1,1,3,3
80,124461,4,2,4,1,5,1,1,5,1,5,4,1,3,4,3,1,4,1,3,4,1,2,1,4,3,3,1,2,1,4,2,1,3,3,2,4,5,1,2,3,3,1,4,1,4,3,3,1,5,1,5,4,4,5,5,5,4,2,4,5,3,4,5,4,4
80,103081,1,1,3,5,4,4,3,5,4,2,4,3,1,5,1,5,5,1,3,5,5,1,1,1,2,5,4,5,1,4,5,1,1,1,1,4,5,5,3,5,4,3,5,4,5,2,5,1,1,1,3,1,2,1,5,5,5,3,1,2,5,5,5,3,1
80,100472,1,2,4,1,2,2,1,4,4,5,4,4,2,4,4,1,4,4,1,2,4,1,2,4,4,4,2,4,2,5,5,1,2,4,5,5,5,3,1,5,1,1,4,1,5,3,5,1,1,1,5,4,5,5,3,5,5,3,4,4,4,5,4,5,1
50,104612,1,1,3,5,1,3,3,5,3,5,1,1,1,1,1,5,4,3,5,5,1,1,1,1,4,3,1,3,1,1,1,1,1,2,1,2,1,5,1,5,1,1,5,1,2,3,5,1,1,1,3,3,3,1,5,1,3,1,3,3,1,2,1,1,1
50,77044,5,4,3,4,5,4,1,2,1,2,5,1,2,3,4,2,4,5,1,2,2,1,1,2,4,3,1,4,1,2,1,1,1,2,2,4,2,4,3,5,1,4,1,4,5,4,4,1,4,3,4,1,2,2,1,4,4,1,1,2,4,4,2,4,2
60,100442,5,1,5,5,5,1,1,2,5,5,5,5,4,1,5,1,1,5,1,1,4,1,1,5,5,5,1,4,1,5,5,1,1,5,1,5,5,5,5,5,5,1,4,5,5,4,4,4,1,1,5,1,5,5,1,5,5,1,4,5,4,5,1,5,5
50,92226,5,5,5,2,4,5,1,3,5,4,4,4,4,4,5,4,5,5,3,4,4,2,3,3,4,4,2,4,2,5,5,4,3,5,3,5,5,4,5,4,2,2,4,4,5,4,5,4,4,3,5,4,5,4,3,5,4,4,4,4,4,4,4,4,4
40,108310,4,2,5,5,1,3,2,5,2,1,1,4,4,1,1,2,5,4,5,5,2,1,1,1,4,5,5,4,1,1,5,5,3,4,2,2,2,1,1,5,1,1,4,1,2,1,5,1,1,1,1,4,5,1,2,5,2,2,3,1,5,4,2,2,1
50,101561,5,4,3,5,5,4,3,2,2,5,2,3,3,4,3,4,5,4,1,5,4,3,2,5,3,5,2,4,3,5,5,3,3,4,5,4,5,5,5,3,4,5,2,2,5,3,3,5,2,3,4,3,5,4,2,2,5,4,4,4,2,4,2,5,4
70,101618,5,3,5,5,2,5,1,2,4,4,2,1,4,5,5,5,5,2,5,5,1,1,1,1,5,5,1,5,1,2,5,1,4,4,5,5,2,5,1,5,1,1,5,5,1,1,5,1,1,1,2,5,1,5,5,5,5,5,5,1,5,5,4,5,5
70,117560,5,1,1,2,1,3,1,3,4,5,3,5,5,3,5,3,4,4,1,1,2,1,1,4,2,5,1,1,1,5,3,1,5,1,1,5,5,3,5,5,1,4,5,5,5,1,1,1,1,1,3,3,5,1,5,1,5,5,1,3,5,5,5,5,4
60,112521,2,4,4,5,4,1,1,2,1,5,1,3,4,5,3,1,5,1,5,5,3,1,1,4,4,3,1,2,4,1,5,1,1,1,2,4,1,5,1,5,1,2,4,4,5,3,5,1,1,1,4,4,2,1,4,5,2,1,2,1,4,4,4,4,4
50,50944,4,5,5,5,4,3,1,3,4,4,2,4,3,3,4,4,5,1,3,4,5,1,1,1,1,5,1,5,4,2,5,1,1,4,4,4,5,4,4,5,5,4,5,4,5,1,4,1,4,2,1,2,4,5,5,1,4,5,3,1,5,4,4,5,3
30,120073,1,1,4,5,1,1,5,3,4,2,1,2,1,5,4,4,4,1,5,2,2,1,1,1,4,3,1,5,1,1,4,1,1,4,1,4,1,1,1,5,1,1,2,4,2,1,3,3,1,1,1,5,4,2,4,1,4,1,5,1,4,4,2,4,1
60,116441,5,4,4,5,4,4,2,4,4,4,4,1,1,5,4,4,5,4,5,5,4,1,3,4,5,3,4,5,1,2,5,3,2,2,1,2,2,5,5,5,1,2,2,4,5,2,5,1,4,1,5,4,5,1,1,5,4,4,4,5,4,4,4,3,3
60,84304,5,3,5,5,3,3,3,3,4,5,3,5,1,5,3,3,4,4,4,4,4,1,3,3,4,4,4,5,2,3,4,1,3,3,2,4,2,4,1,5,1,1,4,3,5,1,3,1,1,1,2,4,2,1,4,2,2,2,4,2,4,4,2,3,3
30,49380,2,1,3,4,1,5,3,5,3,3,1,2,1,5,5,3,5,2,4,5,1,2,1,2,4,5,1,4,2,3,2,2,1,1,2,4,3,2,4,5,2,3,4,2,5,2,5,4,5,1,5,5,3,1,4,5,4,3,4,3,3,4,4,3,3
80,10436,1,3,4,2,3,2,2,1,4,5,2,3,3,5,1,2,5,2,3,5,4,2,1,1,4,3,4,3,1,4,4,1,4,5,3,4,4,1,2,4,3,3,1,1,5,4,5,3,1,3,3,3,5,1,3,5,3,3,3,2,3,4,3,4,3
30,52486,1,4,5,5,4,1,2,5,2,4,1,4,1,5,2,2,4,2,4,4,4,2,1,1,1,3,3,2,1,1,5,1,1,1,1,3,2,5,1,5,1,3,4,2,5,1,5,1,1,2,3,2,3,1,2,5,5,1,3,2,2,4,2,3,1
60,87865,2,1,4,4,2,1,1,5,5,5,1,4,2,5,3,3,5,1,4,5,4,3,1,3,3,5,1,5,1,2,5,2,2,3,1,1,2,5,1,5,1,1,1,3,5,1,5,1,5,3,3,2,5,1,4,2,3,1,4,3,1,4,3,4,2
30,18018,4,1,3,5,1,1,2,5,1,2,1,4,1,5,1,4,5,4,5,5,1,1,3,1,1,3,5,5,2,2,5,1,1,1,1,4,1,5,1,5,1,1,4,1,5,1,3,1,2,3,2,2,5,1,2,2,1,5,3,1,1,4,1,1,1
30,116929,5,4,4,5,5,1,1,2,2,2,1,1,1,5,4,4,5,1,4,5,2,1,1,1,1,5,1,1,1,5,5,1,1,2,1,1,3,1,1,4,1,1,4,1,4,1,5,1,2,1,1,2,3,1,1,2,1,1,4,1,3,2,1,3,3
40,16468,4,2,5,4,3,4,4,3,5,5,4,5,5,4,4,3,4,4,4,4,5,4,1,5,4,4,4,5,1,4,4,2,3,4,5,4,5,3,3,5,1,4,4,2,4,3,4,4,4,3,5,2,4,5,4,1,5,2,3,1,4,2,3,5,4
60,121099,2,4,5,4,4,2,1,1,5,2,1,4,1,1,4,2,1,5,1,5,4,2,2,2,4,5,4,2,4,5,2,5,4,5,1,4,5,5,1,5,1,5,5,5,5,4,5,5,5,1,1,1,5,1,2,5,1,5,5,1,5,5,5,5,2
30,118385,4,1,5,5,4,3,2,5,3,3,2,2,4,5,2,5,5,4,4,5,4,1,1,1,2,1,2,4,1,2,5,4,1,2,2,2,1,5,1,5,1,1,5,3,5,2,5,1,1,4,2,4,5,1,4,2,2,1,4,2,5,5,4,5,4
30,5228,4,1,5,5,4,2,4,5,5,1,1,1,3,5,3,4,5,1,5,5,1,1,1,1,3,5,3,3,1,3,5,1,1,1,1,1,1,5,1,5,1,1,3,1,2,1,3,1,1,1,5,5,5,1,5,1,1,1,3,1,2,2,3,3,2
40,114059,5,1,5,5,1,4,5,5,3,3,1,1,4,5,1,4,5,4,5,5,1,1,3,1,1,5,1,5,1,2,5,3,1,1,4,1,1,5,1,5,1,1,2,1,1,1,5,1,1,2,3,4,5,1,4,1,2,1,2,1,3,2,1,4,1
40,91113,5,2,5,4,4,1,1,4,4,1,1,2,4,5,1,5,5,2,4,5,1,1,1,1,1,5,1,5,1,5,5,1,1,2,1,4,4,5,1,5,1,1,5,4,4,1,5,1,1,1,4,4,5,2,5,4,2,5,5,1,4,4,4,3,1
30,106716,5,2,5,4,5,4,1,4,4,3,4,4,3,1,2,4,5,4,2,5,2,1,1,1,2,2,1,1,1,2,2,1,1,4,1,4,1,5,2,4,2,1,4,2,4,1,5,1,4,1,4,4,3,1,4,5,2,2,4,1,2,2,4,4,1
30,123181,4,1,5,5,1,2,1,5,4,2,2,4,2,4,2,4,2,2,2,5,2,1,1,1,4,4,2,4,2,1,5,2,1,2,2,4,4,5,2,5,1,3,5,1,2,2,4,1,3,2,1,5,5,1,1,1,1,1,3,2,2,2,2,2,1
60,44442,4,2,5,2,3,5,1,4,4,5,5,1,4,5,3,3,5,5,4,3,1,5,3,4,3,5,1,3,2,5,1,2,1,3,5,5,1,5,5,3,1,3,3,3,4,4,5,3,5,3,3,1,5,5,5,5,5,3,3,5,4,3,5,3,3
